Client family name	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	Analysis value TT_displacement_sm	Analysis value TT_velocity	Analysis value TT_velocity_abs	Analysis value TD_displacement_sm	Analysis value TD_velocity	Analysis value TD_velocity_abs	Analysis value TR_displacement_sm	Analysis value TR_velocity	Analysis value TR_velocity_abs	X0 Tongue	Y0 Tongue	X1 Tongue	Y1 Tongue	X2 Tongue	Y2 Tongue	X3 Tongue	Y3 Tongue	X4 Tongue	Y4 Tongue	X5 Tongue	Y5 Tongue	X6 Tongue	Y6 Tongue	X7 Tongue	Y7 Tongue	X8 Tongue	Y8 Tongue	X9 Tongue	Y9 Tongue	X10 Tongue	Y10 Tongue	X11 Tongue	Y11 Tongue	X12 Tongue	Y12 Tongue	X13 Tongue	Y13 Tongue	X14 Tongue	Y14 Tongue	X15 Tongue	Y15 Tongue	X16 Tongue	Y16 Tongue	X17 Tongue	Y17 Tongue	X18 Tongue	Y18 Tongue	X19 Tongue	Y19 Tongue	X20 Tongue	Y20 Tongue	X21 Tongue	Y21 Tongue	X22 Tongue	Y22 Tongue	X23 Tongue	Y23 Tongue	X24 Tongue	Y24 Tongue	X25 Tongue	Y25 Tongue	X26 Tongue	Y26 Tongue	X27 Tongue	Y27 Tongue	X28 Tongue	Y28 Tongue	X29 Tongue	Y29 Tongue	X30 Tongue	Y30 Tongue	X31 Tongue	Y31 Tongue	X32 Tongue	Y32 Tongue	X33 Tongue	Y33 Tongue	X34 Tongue	Y34 Tongue	X35 Tongue	Y35 Tongue	X36 Tongue	Y36 Tongue	X37 Tongue	Y37 Tongue	X38 Tongue	Y38 Tongue	X39 Tongue	Y39 Tongue	X40 Tongue	Y40 Tongue	X41 Tongue	Y41 Tongue
it02	1.2585	12/12/2016 14:42:43	Dico podo lentamente	closure_	65.4739	54.5979	55.9978	67.1784	31.1451	32.1407	71.6226	-30.0407	29.4991	44.6847	-9.4656	43.0434	-7.0983	41.3027	-4.6797	39.3917	-2.3680	36.8500	-1.5020	34.2441	-0.8489	31.6269	-0.2861	29.0528	0.4265	26.4142	0.8409	23.6920	0.6263	20.9819	0.0700	18.3410	-0.4402	15.7604	-0.5863	13.1959	-0.7084	10.6395	-0.8682	8.0892	-1.0879	5.5514	-1.4103	3.0233	-1.8037	0.4765	-2.1309	-2.1438	-2.2500	-4.8735	-2.1624	-7.6203	-2.2359	-10.3544	-2.5244	-13.0313	-3.0854	-15.8080	-3.5452	-18.5753	-4.1586	-21.3795	-4.8291	-24.0484	-5.8346	-26.7334	-6.8994	-29.2490	-8.2736	-31.6394	-9.8542	-33.6792	-11.8599	-35.4704	-14.1074	-36.8603	-16.6948	-38.0888	-19.3421	-39.2766	-21.9397	-39.9884	-24.8204	-40.1006	-28.0012	-40.7264	-30.7000	-42.8314	-32.4694	-45.4994	-34.0311	-47.5547	-36.0252
it02	1.1450	12/12/2016 14:42:43	Dico podo lentamente	GONS_TT	56.7357	23.0980	21.4005	59.6336	10.5915	8.8406	71.4655	-6.1073	6.5422	41.6822	-14.9926	39.6667	-13.9490	37.6109	-12.9860	35.5184	-12.1072	33.3605	-11.4033	31.1226	-10.9714	28.8531	-10.7374	26.5795	-10.6484	24.3162	-10.6878	22.0958	-10.6747	19.9488	-10.1646	17.7971	-9.3603	15.5948	-8.3986	13.3232	-7.5904	11.0132	-7.2819	8.6870	-7.1731	6.3487	-7.1673	4.0106	-7.3132	1.6968	-7.6653	-0.6138	-8.0779	-2.9066	-8.6021	-5.2282	-9.0822	-7.9687	-8.5702	-11.4237	-6.7287	-15.1510	-4.8872	-19.1603	-3.0748	-22.5886	-2.7874	-25.4818	-3.6196	-28.2793	-4.7066	-30.6277	-6.4741	-32.6760	-8.6070	-34.0914	-11.4023	-35.1201	-14.4666	-35.4694	-18.0121	-36.0488	-21.1259	-36.4639	-24.2086	-37.2527	-26.8534	-38.3695	-29.1839	-39.5926	-31.4103	-41.1641	-33.4240	-42.5203	-35.5831	-43.7255	-37.8306
it02	1.2710	12/12/2016 14:42:43	Dico podo lentamente	NOFF_TT	66.0620	35.9650	37.5023	67.3616	21.2212	21.8773	71.1672	-34.3361	34.0767	45.0631	-8.7692	43.3611	-6.4537	41.5704	-4.0774	39.6616	-1.6896	37.1693	-0.5961	34.5169	0.0355	31.8729	0.6409	29.2541	1.3279	26.6308	2.0311	23.8574	1.7974	21.0851	1.0918	18.3846	0.2748	15.7744	0.0741	13.1846	-0.1019	10.6065	-0.3017	8.0320	-0.5047	5.4610	-0.7579	2.8907	-1.0641	0.2995	-1.3284	-2.3248	-1.5605	-5.0074	-1.7240	-7.6835	-2.0550	-10.3523	-2.5297	-13.0761	-2.9839	-15.9373	-3.2810	-18.8264	-3.6934	-21.6697	-4.3391	-24.3081	-5.4333	-26.8385	-6.7503	-29.1777	-8.3667	-31.3960	-10.1469	-33.4524	-12.1118	-35.1118	-14.4751	-36.3710	-17.1581	-37.4167	-19.9298	-38.4025	-22.6448	-38.6848	-25.7891	-38.9138	-28.8120	-39.8752	-31.2333	-42.3909	-32.7216	-44.9777	-34.3028	-46.8859	-36.3405
it02	1.3325	12/12/2016 14:42:43	Dico podo lentamente	peak1_TT	65.4744	-32.4039	32.5317	68.5661	43.0088	42.2611	69.3763	-0.2365	1.4057	47.5306	-4.2271	44.7161	-3.7045	41.5768	-4.0630	39.1176	-3.0574	36.6300	-2.1261	34.0981	-1.3227	31.5278	-0.6595	28.9323	-0.1130	26.2693	0.0447	23.6045	0.0071	20.9612	-0.1349	18.3640	-0.0632	15.7731	0.0162	13.1828	-0.0022	10.5952	-0.1075	8.0127	-0.3090	5.4426	-0.6250	2.8085	-0.6050	0.1471	-0.6373	-2.6055	-0.4910	-5.3163	-0.7124	-8.0496	-1.0073	-10.6925	-1.6677	-13.3147	-2.4433	-15.9893	-3.1748	-18.9402	-3.4825	-21.8072	-4.1070	-24.5355	-5.0818	-26.8743	-6.6995	-29.0877	-8.4842	-31.1433	-10.4510	-32.6278	-13.0274	-33.8959	-15.7218	-33.8409	-19.5543	-33.7785	-23.1112	-33.4888	-26.6086	-34.3748	-28.9921	-35.9866	-30.8120	-37.8161	-32.5234	-39.3539	-34.4605	-40.7482	-36.5063	-41.7857	-38.7452
it02	1.3325	12/12/2016 14:42:43	Dico podo lentamente	peak2_TT	65.4744	-32.4039	32.5317	68.5661	43.0088	42.2611	69.3763	-0.2365	1.4057	47.5306	-4.2271	44.7161	-3.7045	41.5768	-4.0630	39.1176	-3.0574	36.6300	-2.1261	34.0981	-1.3227	31.5278	-0.6595	28.9323	-0.1130	26.2693	0.0447	23.6045	0.0071	20.9612	-0.1349	18.3640	-0.0632	15.7731	0.0162	13.1828	-0.0022	10.5952	-0.1075	8.0127	-0.3090	5.4426	-0.6250	2.8085	-0.6050	0.1471	-0.6373	-2.6055	-0.4910	-5.3163	-0.7124	-8.0496	-1.0073	-10.6925	-1.6677	-13.3147	-2.4433	-15.9893	-3.1748	-18.9402	-3.4825	-21.8072	-4.1070	-24.5355	-5.0818	-26.8743	-6.6995	-29.0877	-8.4842	-31.1433	-10.4510	-32.6278	-13.0274	-33.8959	-15.7218	-33.8409	-19.5543	-33.7785	-23.1112	-33.4888	-26.6086	-34.3748	-28.9921	-35.9866	-30.8120	-37.8161	-32.5234	-39.3539	-34.4605	-40.7482	-36.5063	-41.7857	-38.7452
it02	1.3544	12/12/2016 14:42:52	Dico bada lentamente	closure_	67.4366	55.2346	56.0275	67.8273	1.3469	1.5566	64.9565	-40.1453	40.1361	48.1634	-3.0621	45.4002	-2.3167	42.5162	-1.9494	39.8762	-1.1500	37.3217	-0.1634	34.7233	0.7048	32.0983	1.4902	29.4848	2.3611	26.7816	2.8597	23.9903	2.7382	21.1892	2.1239	18.4680	1.6418	15.8050	1.5187	13.1569	1.3989	10.5188	1.2030	7.8921	0.9188	5.2705	0.6180	2.6294	0.3944	-0.0218	0.1288	-2.7004	-0.1296	-5.3482	-0.6083	-8.0087	-1.1243	-10.6576	-1.7560	-13.2718	-2.5403	-15.8010	-3.5594	-18.2365	-4.7863	-20.5960	-6.1523	-22.8994	-7.6101	-25.1039	-9.2108	-26.9792	-11.2361	-28.7061	-13.3831	-29.9211	-16.0325	-30.5715	-19.1305	-31.1047	-22.1456	-32.0136	-24.6545	-33.7094	-26.4306	-35.9989	-27.7851	-38.2377	-29.2740	-40.4893	-30.8486	-42.0083	-32.9407	-44.8055	-34.3925	-46.7052	-36.4257
it02	1.3985	12/12/2016 14:42:52	Dico bada lentamente	max_TT	68.8172	-3.4142	1.8768	67.8067	3.4542	3.2272	63.1507	-15.1834	16.2268	49.0766	-1.3812	46.1821	-0.7304	42.9771	-0.9123	40.3971	0.1598	37.7758	1.1250	35.1235	2.0027	32.4143	2.6809	29.6851	3.2580	26.9312	3.6819	24.1256	3.6964	21.3133	3.3525	18.5434	2.8785	15.8295	2.6735	13.1347	2.5941	10.4451	2.4681	7.7599	2.2649	5.0863	1.9481	2.4267	1.5253	-0.2099	0.9819	-2.8259	0.3483	-5.4151	-0.3891	-7.9780	-1.2120	-10.5027	-2.1487	-12.9849	-3.1906	-15.3858	-4.4075	-17.7109	-5.7601	-19.9654	-7.2170	-22.1663	-8.7428	-24.2556	-10.4141	-26.0752	-12.4161	-27.9196	-14.3294	-29.1537	-16.8846	-30.1052	-19.6086	-30.5781	-22.6444	-31.5637	-25.0478	-32.8498	-27.1240	-34.4633	-28.9263	-36.0501	-30.7686	-37.7888	-32.5405	-39.3709	-34.4507	-41.8037	-35.9564	-43.4943	-37.9396
it02	1.4030	12/12/2016 14:42:52	Dico bada lentamente	NOFF_TT	68.7670	-10.1013	8.6555	67.7764	4.6349	4.3869	63.1497	-10.0098	11.2324	49.0897	-1.3570	46.1968	-0.7004	42.9959	-0.8700	40.4138	0.2017	37.7905	1.1666	35.1375	2.0481	32.4251	2.7215	29.6947	3.3010	26.9401	3.7306	24.1278	3.7121	21.3149	3.3685	18.5425	2.8641	15.8295	2.6770	13.1351	2.5754	10.4462	2.4490	7.7614	2.2500	5.0875	1.9396	2.4279	1.5185	-0.2064	0.9660	-2.8179	0.3182	-5.4032	-0.4281	-7.9639	-1.2524	-10.4852	-2.1929	-12.9650	-3.2357	-15.3585	-4.4632	-17.6809	-5.8157	-19.9200	-7.2938	-22.1193	-8.8155	-24.2146	-10.4722	-26.0284	-12.4771	-27.8675	-14.3921	-28.9519	-17.1087	-29.8002	-19.9213	-30.2052	-22.9975	-31.2837	-25.2927	-32.6503	-27.2850	-34.1979	-29.1235	-35.6828	-31.0196	-37.2202	-32.8967	-38.6143	-34.8839	-41.0293	-36.3598	-42.7085	-38.3101
it02	1.3890	12/12/2016 14:42:52	Dico bada lentamente	NONS_TT	68.8019	11.4975	13.0692	67.8539	1.4610	1.2779	63.3515	-23.5462	24.2386	49.1537	-1.2392	46.1925	-0.7092	42.8873	-1.1144	40.3092	-0.0613	37.7026	0.9174	35.0581	1.7904	32.3804	2.5532	29.6643	3.1650	26.9140	3.5875	24.1173	3.6375	21.3065	3.2852	18.5440	2.8885	15.8287	2.6396	13.1347	2.5994	10.4447	2.4757	7.7610	2.2536	5.0904	1.9182	2.4330	1.4904	-0.2104	0.9843	-2.8385	0.3963	-5.4397	-0.3086	-8.0057	-1.1328	-10.5417	-2.0496	-13.0358	-3.0753	-15.4678	-4.2399	-17.8200	-5.5579	-20.1141	-6.9659	-22.2404	-8.6284	-24.1911	-10.5055	-25.9963	-12.5191	-27.8647	-14.3954	-29.5284	-16.4686	-30.7489	-18.9485	-31.4984	-21.7727	-32.3284	-24.3792	-33.4391	-26.6487	-35.2487	-28.3426	-37.1920	-29.9884	-39.6304	-31.3867	-41.8989	-33.0033	-44.2101	-34.7027	-45.8312	-36.8378
it02	1.3325	12/12/2016 14:42:52	Dico bada lentamente	peak1_TT	66.0168	65.8092	65.8722	67.6956	5.0144	5.0392	65.5627	-35.3832	34.8682	47.7583	-3.8078	44.8696	-3.3932	41.7838	-3.5973	39.1763	-2.9097	36.6984	-1.9321	34.1724	-1.0815	31.6421	-0.2288	29.1823	1.0064	26.5116	1.3763	23.7742	1.2088	21.0078	0.3262	18.3742	0.1046	15.7745	0.0792	13.1823	0.0256	10.5951	-0.1066	8.0154	-0.3365	5.4431	-0.6283	2.8786	-0.9964	0.2383	-1.0509	-2.4506	-1.0810	-5.1796	-1.1602	-7.8315	-1.6314	-10.4994	-2.1569	-13.1802	-2.7479	-15.8014	-3.5586	-18.3357	-4.6025	-20.7587	-5.8774	-23.1010	-7.2984	-25.2520	-9.0007	-27.2711	-10.8552	-29.1034	-12.9052	-30.4154	-15.4838	-31.6647	-18.0096	-32.3157	-20.9987	-33.2299	-23.5909	-34.2658	-25.9818	-36.0116	-27.7757	-37.9012	-29.5039	-39.9107	-31.2111	-41.7087	-33.1122	-43.6557	-34.9915	-44.9277	-37.2638
it02	1.4345	12/12/2016 14:42:52	Dico bada lentamente	peak2_TT	67.7997	-34.0443	34.1835	68.0637	17.3302	16.9373	63.6557	39.7854	38.2404	49.1675	-1.2138	46.2260	-0.6413	43.0044	-0.8509	40.3446	0.0277	37.7024	0.9166	35.0289	1.6957	32.3171	2.3145	29.5619	2.7064	26.7430	2.6477	23.9582	2.5115	21.2142	2.3706	18.5171	2.4469	15.8249	2.4591	13.1383	2.4018	10.4559	2.2824	7.7753	2.1076	5.1048	1.8144	2.4477	1.4082	-0.1936	0.9079	-2.8165	0.3127	-5.4179	-0.3799	-7.9828	-1.1983	-10.5099	-2.1302	-12.9877	-3.1843	-15.4326	-4.3118	-17.7807	-5.6307	-19.9903	-7.1750	-21.9721	-9.0429	-23.8114	-11.0440	-25.6277	-13.0002	-27.2802	-15.0986	-28.5542	-17.5502	-29.4966	-20.2327	-30.2405	-22.9640	-31.1610	-25.4000	-32.2153	-27.6359	-33.5286	-29.6209	-35.4046	-31.2096	-37.2707	-32.8651	-39.2826	-34.5012	-40.9407	-36.4060	-42.3683	-38.4705
it02	1.6608	12/12/2016 14:44:06	Dico boco lentamente	closure_	61.1143	53.7494	52.2530	75.8165	164.1439	163.6500	73.2007	-67.7782	68.0332	48.5212	-2.4036	45.8195	-1.4659	42.9349	-1.0073	40.3480	0.0363	37.7323	1.0015	34.8935	1.2567	32.0003	1.1207	29.1479	0.8526	26.1669	-0.5179	23.2125	-2.7684	20.4379	-5.3192	18.0091	-5.8833	15.6568	-5.4717	13.2752	-4.9955	10.8749	-4.9075	8.4270	-4.5260	5.8311	-3.4297	2.8487	-0.8296	-0.4039	1.8616	-3.8215	4.1411	-6.9697	4.7006	-10.3223	5.4975	-14.0515	6.8448	-18.0341	8.2526	-21.6842	8.4584	-24.7722	7.3220	-27.5308	5.5583	-30.1116	3.5345	-32.5146	1.3010	-34.2786	-1.7090	-35.5488	-5.1508	-36.2963	-8.9542	-36.8836	-12.6584	-37.5621	-16.0302	-38.4559	-19.0211	-39.8728	-21.4588	-41.4569	-23.7290	-43.4093	-25.7406	-45.2866	-27.8429	-47.0895	-30.0314	-48.8585	-32.2810	-50.3485	-34.7079
it02	1.7575	12/12/2016 14:44:06	Dico boco lentamente	max_TD	66.3289	-28.7399	26.8974	86.5351	-8.3370	5.2452	69.8145	-23.0141	23.1609	46.2192	-6.6410	43.8812	-5.3985	41.5089	-4.2158	39.0678	-3.1826	36.6016	-2.2067	34.1212	-1.2476	31.6685	-0.1293	29.2098	1.1298	26.6665	2.2272	24.0242	2.9781	21.2335	2.5618	18.5462	2.9247	15.8577	4.0054	13.0724	5.9619	10.1684	7.2165	7.1415	8.5599	3.9775	9.9542	0.6073	11.6780	-2.8945	13.1568	-6.5948	14.7052	-10.5309	16.3603	-14.3940	17.1511	-18.0174	16.8950	-20.9198	14.7925	-23.5028	12.1732	-26.1094	9.7994	-28.7202	7.5668	-31.1026	5.0659	-32.6088	1.4347	-32.9963	-3.3826	-33.5759	-7.5244	-34.3526	-11.1122	-35.0198	-14.5695	-35.5826	-17.9048	-35.7492	-21.3879	-37.7349	-23.1833	-38.9195	-25.6147	-40.9771	-27.4023	-42.2538	-29.7431	-44.8382	-31.3204	-47.0052	-33.2466	-49.2434	-35.2290
it02	1.7660	12/12/2016 14:44:06	Dico boco lentamente	NOFF_TD	65.9073	-41.3628	40.2069	86.2165	-34.2102	31.2347	69.5042	-20.3743	20.8359	45.8387	-7.3414	43.4579	-6.2574	40.9864	-5.3914	38.5979	-4.3639	36.1894	-3.3764	33.7678	-2.3935	31.3363	-1.3808	28.8638	-0.4196	26.3286	0.3707	23.7593	1.1027	21.1297	1.5337	18.5275	2.6183	15.8476	3.5304	13.0870	5.1746	10.2302	6.1561	7.2257	7.7029	4.0979	9.0848	0.7416	10.9285	-2.8587	12.9947	-6.5682	14.6037	-10.4459	16.0818	-14.1720	16.5158	-17.7218	16.1459	-20.6492	14.1793	-23.2609	11.6791	-25.7442	9.1228	-28.5714	7.3155	-30.9620	4.8488	-32.4211	1.1684	-32.3154	-4.2713	-32.4021	-8.9366	-33.0059	-12.6075	-34.2235	-15.3859	-35.2760	-18.1952	-36.0391	-21.1344	-37.4107	-23.4449	-38.1921	-26.1553	-39.8360	-28.1820	-41.8355	-30.0051	-44.7346	-31.3797	-47.2294	-33.1298	-48.9474	-35.3685
it02	1.7450	12/12/2016 14:44:06	Dico boco lentamente	NONS_TD	66.8249	-2.3346	0.0725	86.5436	29.1634	32.0396	70.0386	-23.9372	23.9334	46.5455	-6.0404	44.1321	-4.8894	41.6381	-3.9251	39.1956	-2.8611	36.7301	-1.8421	34.2629	-0.7882	31.7567	0.2028	29.2419	1.2737	26.6531	2.1536	24.0051	2.8433	21.2356	2.5835	18.5477	2.9492	15.8630	4.2539	13.0689	6.1541	10.1664	7.2505	7.1866	8.1013	4.0646	9.3256	0.7190	11.0543	-2.9134	13.2429	-6.6788	15.0251	-10.4260	16.0168	-14.0293	16.1073	-17.3824	15.2860	-20.5835	14.0303	-23.3077	11.7747	-26.0610	9.7098	-28.4916	7.1808	-30.6399	4.3509	-32.0434	0.6326	-32.5189	-4.0057	-33.0651	-8.1389	-33.6325	-11.9118	-35.0564	-14.5319	-36.2095	-17.3112	-37.7569	-19.6323	-38.5596	-22.5181	-39.2878	-25.3410	-39.8959	-28.1411	-41.2693	-30.3599	-43.0469	-32.3460	-45.6461	-33.9546	-47.7965	-35.9112
it02	1.6740	12/12/2016 14:44:06	Dico boco lentamente	peak1_TD	61.8857	72.9828	71.7525	78.1029	166.2445	166.3475	72.2385	-63.1599	63.7131	48.3591	-2.7019	45.7264	-1.6548	42.9495	-0.9744	40.3674	0.0851	37.7000	0.9100	34.8428	1.0924	31.8958	0.7271	28.9684	0.0487	25.9845	-1.5202	23.1458	-3.2408	20.5103	-4.6018	18.0595	-5.0563	15.6626	-5.1968	13.2840	-5.4685	10.8808	-5.0087	8.3553	-3.7966	5.6080	-1.8193	2.4749	1.2562	-0.8920	4.0752	-4.3966	6.3316	-7.7385	7.2177	-11.1971	8.0014	-14.9623	9.1528	-18.9974	10.4358	-22.6433	10.4175	-25.7630	9.1576	-28.2909	6.8418	-30.6876	4.4247	-32.6025	1.4257	-33.6518	-2.5270	-34.4749	-6.4428	-35.2271	-10.1413	-36.1930	-13.3665	-36.9528	-16.6072	-37.7556	-19.6335	-39.4369	-21.8104	-41.4984	-23.6982	-43.7289	-25.5222	-45.4446	-27.7440	-47.0394	-30.0601	-48.9848	-32.2153	-50.5506	-34.6126
it02	1.4233	12/12/2016 14:44:12	Dico pata lentamente	closure_	65.7014	59.9567	60.2605	68.0894	33.1701	32.7975	69.3753	-25.8746	25.7309	44.4708	-9.8595	42.7116	-7.7715	41.1078	-5.1182	38.8811	-3.6520	36.4371	-2.6736	33.9331	-1.8576	31.4589	-0.9190	28.9551	-0.0108	26.4054	0.7928	23.7047	0.7165	21.0064	0.3122	18.3524	-0.2542	15.7651	-0.3614	13.1914	-0.4660	10.6263	-0.6415	8.0720	-0.9123	5.5286	-1.2457	2.9840	-1.5844	0.3396	-1.5102	-2.3933	-1.2994	-5.2960	-0.7790	-8.1679	-0.6685	-10.9989	-0.8912	-13.7971	-1.3499	-16.6014	-1.9244	-19.4632	-2.5137	-22.1192	-3.5801	-24.6193	-4.9524	-26.9581	-6.5807	-29.0739	-8.5022	-30.9686	-10.6611	-32.7269	-12.9173	-34.3981	-15.2069	-35.3021	-18.1705	-35.9631	-21.2009	-36.5904	-24.1066	-37.9076	-26.3667	-39.4383	-28.4537	-40.8702	-30.6099	-41.8282	-33.0438	-43.3230	-35.1649	-44.4155	-37.5053
it02	1.3610	12/12/2016 14:44:12	Dico pata lentamente	GONS_TT	62.1975	36.7947	36.3235	67.3525	-19.3634	19.9738	70.5531	-17.0212	16.8877	44.4168	-9.9589	42.5259	-8.1482	40.8293	-5.7447	38.4416	-4.7571	36.0138	-3.8746	33.5626	-3.0590	31.0854	-2.3263	28.3901	-2.5407	25.7049	-3.0564	23.1068	-3.5164	20.6452	-3.2655	18.1895	-2.9246	15.7125	-2.8430	13.2346	-2.8012	10.7574	-2.8919	8.2870	-3.1014	5.8306	-3.4262	3.3918	-3.8600	0.7434	-3.3416	-2.0166	-2.7345	-5.0275	-1.6580	-7.8349	-1.6217	-10.7235	-1.5889	-13.5172	-1.9842	-16.5148	-2.1013	-19.3876	-2.6538	-22.1600	-3.5112	-24.6150	-4.9591	-27.0764	-6.4128	-29.4368	-8.0286	-31.6700	-9.8173	-33.4993	-12.0596	-34.9747	-14.6156	-36.1463	-17.3710	-37.5813	-19.7858	-38.5356	-22.5375	-39.4693	-25.2061	-40.5432	-27.6988	-41.4913	-30.2208	-42.9856	-32.3811	-44.5857	-34.5070	-46.5786	-36.4854
it02	1.4935	12/12/2016 14:44:12	Dico pata lentamente	max_TT	67.9509	-2.7485	1.6918	69.6475	5.9566	6.3572	67.7807	-10.1967	10.6659	43.9117	-10.8885	42.1340	-8.9432	40.5185	-6.4441	39.0342	-3.2671	37.0828	-0.8415	34.7781	0.8827	32.1675	1.7508	29.4864	2.3683	26.7498	2.6853	23.9827	2.6848	21.2148	2.3765	18.4988	2.1480	15.8161	2.0439	13.1453	2.0248	10.4621	2.1763	7.7391	2.4771	4.9856	2.6752	2.2482	2.5212	-0.4600	2.1163	-3.1663	1.6450	-5.8853	1.1504	-8.5998	0.5676	-11.3086	-0.1063	-14.0807	-0.7072	-16.7974	-1.5240	-19.4654	-2.5096	-21.9115	-3.9308	-24.2434	-5.5332	-26.4702	-7.2727	-28.6121	-9.1049	-30.6975	-10.9873	-32.0352	-13.6853	-33.1962	-16.4393	-34.3311	-19.0901	-36.0124	-21.1578	-37.5993	-23.2928	-38.2429	-26.1175	-38.9729	-28.7716	-39.6912	-31.3486	-41.1068	-33.4568	-42.6342	-35.5237	-43.9186	-37.7395
it02	1.5020	12/12/2016 14:44:12	Dico pata lentamente	NOFF_TT	67.8600	-11.9019	10.8223	69.6535	2.2278	2.6436	67.7184	-6.0196	6.5384	43.8949	-10.9194	42.1023	-9.0076	40.4788	-6.5335	38.9594	-3.4551	37.0306	-0.9896	34.7536	0.8030	32.1609	1.7260	29.4656	2.2750	26.7286	2.5688	23.9700	2.5950	21.2165	2.3937	18.5041	2.2338	15.8187	2.1678	13.1426	2.1702	10.4590	2.2287	7.7508	2.3575	5.0118	2.4861	2.2778	2.3559	-0.4570	2.1028	-3.1863	1.7211	-5.9364	1.3176	-8.6693	0.7666	-11.3901	0.1003	-14.1306	-0.5941	-16.8098	-1.4987	-19.4191	-2.5953	-21.8652	-4.0090	-24.2277	-5.5574	-26.4579	-7.2902	-28.6024	-9.1175	-30.6643	-11.0273	-31.9556	-13.7737	-32.9924	-16.6482	-33.8979	-19.5003	-35.5188	-21.5894	-36.9365	-23.8274	-37.7680	-26.4704	-38.8750	-28.8386	-40.1443	-31.0647	-41.4274	-33.2732	-42.6471	-35.5170	-43.5713	-37.9033
it02	1.4810	12/12/2016 14:44:12	Dico pata lentamente	NONS_TT	67.9804	10.4866	11.5700	69.6310	10.8337	11.2495	67.9598	-15.8081	16.2201	44.1284	-10.4897	42.2479	-8.7122	40.4890	-6.5105	38.9348	-3.5169	36.9477	-1.2247	34.6123	0.3448	32.0764	1.4074	29.4717	2.3023	26.7881	2.8953	24.0083	2.8660	21.2165	2.3937	18.4869	1.9517	15.8093	1.7245	13.1537	1.5700	10.5074	1.3982	7.8715	1.1290	5.2385	0.8490	2.6198	0.4480	-0.0916	0.4452	-2.8153	0.3079	-5.5977	0.2086	-8.3089	-0.2650	-11.0153	-0.8495	-13.8357	-1.2625	-16.5828	-1.9623	-19.3619	-2.7012	-21.8981	-3.9534	-24.3069	-5.4350	-26.5582	-7.1478	-28.7030	-8.9863	-30.6503	-11.0441	-31.6707	-14.0899	-32.9105	-16.7322	-33.3837	-19.9873	-34.5513	-22.4354	-35.2538	-25.1848	-36.7109	-27.2560	-38.7989	-28.8905	-40.7885	-30.6611	-42.7970	-32.4891	-44.3405	-34.6348	-45.6838	-36.9073
it02	1.4165	12/12/2016 14:44:12	Dico pata lentamente	peak1_TT	65.2641	61.3365	61.4071	67.8767	30.1495	29.6173	69.6049	-24.9233	24.7879	44.1492	-10.4514	42.4350	-8.3325	40.7879	-5.8379	38.6323	-4.2775	36.1891	-3.3772	33.7132	-2.5707	31.2891	-1.5589	28.8214	-0.6097	26.2951	0.1867	23.6145	0.0781	20.9458	-0.2877	18.3219	-0.7538	15.7556	-0.8130	13.1998	-0.9186	10.6528	-1.0960	8.1161	-1.3617	5.5888	-1.6808	3.0646	-2.0340	0.4777	-2.1366	-2.2252	-1.9397	-5.0926	-1.4449	-8.0180	-1.0977	-10.8571	-1.2505	-13.6667	-1.6455	-16.4797	-2.1731	-19.3578	-2.7089	-22.0534	-3.6911	-24.5464	-5.0651	-26.8847	-6.6848	-29.0241	-8.5672	-30.9012	-10.7422	-32.6324	-13.0222	-34.3383	-15.2682	-35.3616	-18.1141	-36.1102	-21.0723	-36.7241	-23.9988	-38.0125	-26.2887	-39.4183	-28.4673	-40.7450	-30.6884	-41.7504	-33.0883	-43.4129	-35.1180	-44.6784	-37.3813
it02	1.5635	12/12/2016 14:44:12	Dico pata lentamente	peak2_TT	65.5959	-46.8159	46.8445	69.6753	8.7471	8.3809	68.3895	28.4348	27.8397	44.4290	-9.9364	42.2769	-8.6533	40.0684	-7.4568	38.2122	-5.3339	36.2478	-3.2105	34.0757	-1.3951	31.6426	-0.2269	29.0027	0.2025	26.3359	0.4106	23.6455	0.2975	21.0022	0.2706	18.3836	0.2578	15.7803	0.3555	13.1760	0.3638	10.5730	0.2727	7.9698	0.1277	5.3671	-0.0794	2.7636	-0.3548	0.1268	-0.5452	-2.7145	-0.0757	-5.6585	0.4077	-8.6373	0.6749	-11.3924	0.1062	-14.0983	-0.6672	-16.7752	-1.5693	-19.3884	-2.6522	-21.9149	-3.9251	-24.3318	-5.3966	-26.6210	-7.0587	-28.7608	-8.9108	-30.4635	-11.2689	-31.9619	-13.7667	-32.8833	-16.7601	-33.7424	-19.6476	-34.7517	-22.2601	-35.8831	-24.6772	-36.8582	-27.1466	-37.6846	-29.6519	-39.5006	-31.4680	-42.1270	-32.8727	-44.4173	-34.5948	-45.9915	-36.7622
